"","feature","cluster","col","feature_name","feature_map","enriched_Term","enriched_Overlap","enriched_Genes","enriched_P.value","enriched_Adjusted.P.value","enriched_GO"
"10154","SFRP2","cluster_000123","#414387FF","SFRP2","","Positive Regulation Of Cell Adhesion ","2/88","VIT;SFRP2",0.00625480998607207,0.0969596078210272,"GO:0045785"
"10155","MS4A6A","cluster_000259","#287C8EFF","MS4A6A","","T Cell Activation ","5/111","CD84;CD4;PTPRC;CD7;LCP1",1.17439418327703e-07,4.4274660709544e-05,"GO:0042110"
"10156","MIR4500HG","cluster_000063","#482576FF","MIR4500HG","","Cell-Cell Junction Organization ","2/68","PKP1;CDH7",0.00528960202485264,0.100253838896043,"GO:0045216"
"10157","PDLIM2","cluster_000351","#1FA188FF","PDLIM2","","Taurine Metabolic Process ","1/7","CDO1",0.00663198906678106,0.070549918540048,"GO:0019530"
"10158","LOC642361","cluster_000147","#3D4E8AFF","LOC642361","","Regulation Of mRNA Export From Nucleus ","1/5","SETD2",0.00648368936979889,0.0936766469657571,"GO:0010793"
"10159","SFRP4","cluster_000215","#2F6B8EFF","SFRP4","","Extracellular Matrix Organization ","4/176","COL3A1;COL1A2;CCDC80;CTSK",4.50270482874912e-05,0.0126075735204975,"GO:0030198"
"10160","ABCG5","cluster_000103","#443983FF","ABCG5","","Sympathetic Nervous System Development ","2/15","TFAP2B;NELL1",0.000210673693047354,0.0352122157769482,"GO:0048485"
"10161","ABCG8","cluster_000099","#453881FF","ABCG8","","Regulation Of ERK1 And ERK2 Cascade ","3/244","APELA;DUSP26;FGFR3",0.00518520950888431,0.115404555020217,"GO:0070372"
"10162","LINC02297","cluster_000068","#482778FF","LINC02297","","Intermediate Filament Organization ","2/68","KRT71;KRT6A",0.00528960202485264,0.177084604631043,"GO:0045109"
"10163","POU5F1P3","cluster_000531","#9FDA3AFF","POU5F1P3","","Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway ","1/6","ST18",0.00419311979869468,0.0645091199819838,"GO:2001269"
"10164","TRIM53AP","cluster_000059","#482374FF","TRIM53AP","","Sensory Perception Of Smell ","5/230","OR8J3;OR2T1;OR2W5P;OR10P1;OR5D13",3.51425404416058e-05,0.000843420970598539,"GO:0007608"
"10165","MIR205HG","cluster_000018","#460B5EFF","MIR205HG","","Adult Heart Development ","2/8","MYH6;MYH7",0.000113908840443886,0.0114856849479846,"GO:0007512"
"10166","UBTFL1","cluster_000405","#30B57BFF","UBTFL1","","Cholesterol Catabolic Process ","1/6","CYP7A1",0.00508974145357057,0.0623653335206168,"GO:0006707"
"10167","RAD21L1","cluster_000308","#21908DFF","RAD21L1","","Regulation Of Voltage-Gated Sodium Channel Activity ","1/5","GRP",0.00499044069595166,0.0447034337866619,"GO:1905150"
"10168","SCX","cluster_000490","#75D054FF","SCX","","Positive Regulation Of Gastrulation ","1/6","SCX",0.00449206839321453,0.0685423174289334,"GO:2000543"
"10169","NPIPA3","cluster_000329","#1F978BFF","NPIPA3","","Supramolecular Fiber Organization ","3/316","TPPP3;MYO15A;COL11A2",0.00364881405196147,0.12151854210656,"GO:0097435"
"10170","ZNF487","cluster_000299","#228C8DFF","ZNF487","","Negative Regulation Of Nervous System Process ","1/5","TMEM98",0.00499044069595166,0.09372303766275,"GO:0031645"
"10171","BMS1P2","cluster_000090","#46337FFF","BMS1P2","","Negative Regulation Of Peptidase Activity ","2/60","SERPINE2;SERPING1",0.0036473537827288,0.0792190930673313,"GO:0010466"
"10172","ARHGEF28","cluster_000151","#3C508BFF","ARHGEF28","","Positive Regulation Of Reproductive Process ","2/33","CFAP69;CCDC87",0.000837013835195558,0.0612985514379117,"GO:2000243"
"10173","CPSF4L","cluster_000059","#482374FF","CPSF4L","","Sensory Perception Of Smell ","5/230","OR8J3;OR2T1;OR2W5P;OR10P1;OR5D13",3.51425404416058e-05,0.000843420970598539,"GO:0007608"
"10174","RHBDF1","cluster_000231","#2C718EFF","RHBDF1","","Regulation Of Keratinocyte Differentiation ","2/26","ROCK2;NCOA3",0.00040428492626814,0.0870672031398725,"GO:0045616"
"10175","LINC00205","cluster_000394","#2AB07FFF","LINC00205","","Aspartate Transmembrane Transport ","2/9","SLC25A22;LRRC8E",2.7437270887715e-05,0.00183308574656318,"GO:0015810"
"10176","SPATA42","cluster_000526","#9AD93DFF","SPATA42","","Neuron Fate Specification ","1/7","POU3F2",0.0048903875335644,0.0636679215897575,"GO:0048665"
"10177","LINC00535","cluster_000351","#1FA188FF","LINC00535","","Taurine Metabolic Process ","1/7","CDO1",0.00663198906678106,0.070549918540048,"GO:0019530"
"10178","INSYN2A","cluster_000304","#218E8DFF","INSYN2A","","Choline Transport ","1/6","SLC44A2",0.00598569086674517,0.109962653556018,"GO:0015871"
"10179","FLVCR1-DT","cluster_000062","#482475FF","FLVCR1-DT","","Regulation Of Dosage Compensation By Inactivation Of X Chromosome ","1/12","KANSL1",0.0190369798873028,0.172380952982336,"GO:1900095"
"10180","FAM163B","cluster_000066","#482677FF","FAM163B","","Response To Retinoic Acid ","2/60","TBX1;ASCL1",0.00414285210119861,0.09692555653652,"GO:0032526"
"10181","GRIK1-AS1","cluster_000117","#424086FF","GRIK1-AS1","","Embryonic Limb Morphogenesis ","2/34","TFAP2A;MYH3",0.0010313326933724,0.0833267043308923,"GO:0030326"
"10182","CXCR5","cluster_000033","#481467FF","CXCR5","","B Cell Activation ","5/92","FCRLA;BANK1;PAX5;MS4A1;CD22",6.21500609037897e-07,0.000155996652868512,"GO:0042113"
"10183","SRSF5","cluster_000005","#450357FF","SRSF5","","tRNA Methylation ","2/36","WDR6;TRMT44",0.0082578203549346,0.308357648710365,"GO:0030488"
"10184","C11orf97","cluster_000090","#46337FFF","C11orf97","","Negative Regulation Of Peptidase Activity ","2/60","SERPINE2;SERPING1",0.0036473537827288,0.0792190930673313,"GO:0010466"
"10185","SRSF6","cluster_000356","#1FA187FF","SRSF6","","RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile ","4/180","RBM41;RBM4B;WDR83;SRSF6",2.21278051030209e-05,0.00174181673760651,"GO:0000377"
"10186","SMIM15","cluster_000036","#481768FF","SMIM15","","Mitochondrial Respiratory Chain Complex Assembly ","4/90","NDUFB11;UQCC1;TIMM21;COA5",2.02278596811439e-05,0.00384329333941735,"GO:0033108"
"10187","FAM25A","cluster_000003","#440256FF","FAM25A","","Intermediate Filament Organization ","6/68","KRT33A;KRT3;KRT38;KRT26;KRT35;KRT74",2.86863030196302e-06,0.000671259490659347,"GO:0045109"
"10188","NOC3L","cluster_000408","#32B67AFF","NOC3L","","rRNA Processing ","3/101","MAK16;XRN2;ESF1",8.07352220334137e-05,0.0123072728034006,"GO:0006364"
"10189","CCT6P3","cluster_000029","#471264FF","CCT6P3","","Chromosome Condensation ","2/32","H1-4;H1-2",0.0016818998191635,0.118162609003174,"GO:0030261"
"10190","SOX17","cluster_000578","#D2E21BFF","SOX17","","Cell-Cell Junction Organization ","2/68","GJC1;GJA4",0.000735398408705035,0.0372661287512622,"GO:0045216"
"10191","TUBBP5","cluster_000073","#472A7AFF","TUBBP5","","Dorsal/Ventral Pattern Formation ","2/27","BMPR1B;CER1",0.000796617769218598,0.0961514247982474,"GO:0009953"
"10192","MAP1LC3B2","cluster_000142","#3E4C8AFF","MAP1LC3B2","","Antigen Processing And Presentation Of Endogenous Peptide Antigen ","4/21","HLA-B;TAP1;HLA-F;HLA-E",1.32238245075502e-08,3.55720879253101e-06,"GO:0002483"
"10193","CCT6P1","cluster_000436","#45BF70FF","CCT6P1","","RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile ","4/180","ZRSR2;RBM4;NCBP1;TRA2A",1.37798906217642e-05,0.00123267446750114,"GO:0000377"
"10194","LMBR1","cluster_000154","#3B518BFF","LMBR1","","Positive Regulation Of Lamellipodium Assembly ","2/23","PIK3CA;WASF2",0.00040428492626814,0.0447802401829623,"GO:0010592"
"10195","SFSWAP","cluster_000158","#3A538BFF","SFSWAP","","Negative Regulation Of DNA Recombination ","2/41","MSH3;KMT5A",0.00119382316169137,0.106272875746259,"GO:0045910"
"10196","KIAA0754","cluster_000508","#87D549FF","KIAA0754","","Negative Regulation Of Transferase Activity ","2/37","GDF1;BANF1",0.000344393458475379,0.0209914787233168,"GO:0051348"
"10197","NFKBIZ","cluster_000043","#481A6CFF","NFKBIZ","","Prostanoid Metabolic Process ","3/16","AKR1C3;AKR1C2;AKR1C4",2.70652104428757e-06,0.00030042383591592,"GO:0006692"
"10198","ARHGAP9","cluster_000148","#3C4F8AFF","ARHGAP9","","Regulation Of Small GTPase Mediated Signal Transduction ","3/118","ARHGAP9;ARHGAP30;DOCK2",0.000471416711943592,0.0355609265720336,"GO:0051056"
"10199","C15orf62","cluster_000004","#440256FF","C15orf62","","Histone H3-K4 Methylation ","3/26","KMT2D;SETD1B;SETD1A",0.00019888399924703,0.0705075597985639,"GO:0051568"
"10200","LOC643339","cluster_000029","#471264FF","LOC643339","","Chromosome Condensation ","2/32","H1-4;H1-2",0.0016818998191635,0.118162609003174,"GO:0030261"
"10201","BTBD18","cluster_000044","#481B6DFF","BTBD18","","Negative Regulation Of Interleukin-8 Production ","2/17","TMSB4X;CACTIN",0.00039798731156283,0.0794467287317696,"GO:0032717"
"10202","TMEM253","cluster_000589","#DEE318FF","TMEM253","","Heme Transport ","1/5","FLVCR2",0.00299665302989365,0.0359598363587238,"GO:0015886"
"10203","TARDBPP3","cluster_000002","#440155FF","TARDBPP3","","Sensory Perception Of Smell ","15/230","OR10J3;OR10H3;OR13H1;OR5L2;OR10AG1;OR6P1;OR8U3;OR5T3;OR5T2;OR5M10;OR51V1;OR5D18;OR5D16;OR6C3;OR2B3",4.04479387005011e-10,1.05164640621303e-07,"GO:0007608"
"10204","SPINK9","cluster_000139","#3E4A89FF","SPINK9","","Intracellular Phosphate Ion Homeostasis ","1/5","GCM2",0.00648368936979889,0.0812691309984967,"GO:0030643"
"10205","TRA2B","cluster_000363","#20A486FF","TRA2B","","RNA Splicing ","3/98","DBR1;TRA2B;BCAS2",0.000104420223188912,0.0111400464330365,"GO:0008380"
"10206","PURPL","cluster_000121","#414187FF","PURPL","","Monoterpenoid Metabolic Process ","1/5","CYP2C19",0.00673238988859165,0.0870679395882329,"GO:0016098"
"10207","LIPK","cluster_000308","#21908DFF","LIPK","","Regulation Of Voltage-Gated Sodium Channel Activity ","1/5","GRP",0.00499044069595166,0.0447034337866619,"GO:1905150"
"10208","LIPN","cluster_000415","#37B878FF","LIPN","","Leukocyte Aggregation ","2/7","S100A9;S100A8",1.42441984905552e-05,0.00219549148489173,"GO:0070486"
"10209","HS1BP3","cluster_000485","#6FCF57FF","HS1BP3","","Hexose Catabolic Process ","1/5","GALK1",0.00374469708393798,0.0470679652039291,"GO:0019320"
"10210","AZI2","cluster_000619","#FDE725FF","AZI2","","Peptidyl-Diphthamide Biosynthetic Process From Peptidyl-Histidine ","1/5","DPH3",0.00249770786419674,0.0293131389995001,"GO:0017183"
"10211","LOC643542","cluster_000243","#2A768EFF","LOC643542","","Sensory Perception Of Smell ","5/230","OR2T4;OR10G4;OR10S1;OR8D4;OR10G7",4.32268207729483e-06,0.000345814566183586,"GO:0007608"
"10212","NXN","cluster_000231","#2C718EFF","NXN","","Regulation Of Keratinocyte Differentiation ","2/26","ROCK2;NCOA3",0.00040428492626814,0.0870672031398725,"GO:0045616"
"10213","LINC02523","cluster_000092","#463480FF","LINC02523","","Visual Perception ","2/101","CACNA1F;NXNL2",0.0100178506582506,0.12097145822872,"GO:0007601"
"10214","ZNF862","cluster_000004","#440256FF","ZNF862","","Histone H3-K4 Methylation ","3/26","KMT2D;SETD1B;SETD1A",0.00019888399924703,0.0705075597985639,"GO:0051568"
"10215","LINC00842","cluster_000012","#46085BFF","LINC00842","","Type III Interferon-Mediated Signaling Pathway ","3/10","IFNL2;IFNL1;IFNL3",2.08096756771009e-06,0.000250756591909066,"GO:0038196"
"10216","SLC35G6","cluster_000478","#69CD5BFF","SLC35G6","","Lymphocyte Migration ","2/41","CCL22;CCL17",0.000423294500506297,0.0159899136104635,"GO:0072676"
"10217","CCDC168","cluster_000138","#3E4989FF","CCDC168","","Notochord Development ","1/5","COL2A1",0.00673238988859165,0.138140245442619,"GO:0030903"
"10218","CASC16","cluster_000243","#2A768EFF","CASC16","","Sensory Perception Of Smell ","5/230","OR2T4;OR10G4;OR10S1;OR8D4;OR10G7",4.32268207729483e-06,0.000345814566183586,"GO:0007608"
"10219","SCGB1B2P","cluster_000600","#EAE51AFF","SCGB1B2P","","mRNA Metabolic Process ","3/85","SFPQ;AGO3;HNRNPA2B1",1.58532077308299e-05,0.00134752265712055,"GO:0016071"
"10220","LYPLAL1-DT","cluster_000103","#443983FF","LYPLAL1-DT","","Sympathetic Nervous System Development ","2/15","TFAP2B;NELL1",0.000210673693047354,0.0352122157769482,"GO:0048485"
"10221","SIL1","cluster_000178","#365C8DFF","SIL1","","Mitochondrial Translation ","4/98","MRPL51;MRPS33;MRPS34;MRPL23",6.33490364945803e-06,0.000540479081220156,"GO:0032543"
"10222","IKZF4","cluster_000545","#AFDC30FF","IKZF4","","Positive Regulation Of Fibroblast Apoptotic Process ","1/6","PRDM11",0.00419311979869468,0.0768222586835571,"GO:2000271"
"10223","IKZF5","cluster_000109","#433C84FF","IKZF5","","Negative Regulation Of Transcription By RNA Polymerase II ","5/763","TCF7L2;SUFU;ZNF566;ZNF345;IKZF5",0.0044228414135628,0.176440102626527,"GO:0000122"
"10224","CHST8","cluster_000215","#2F6B8EFF","CHST8","","Extracellular Matrix Organization ","4/176","COL3A1;COL1A2;CCDC80;CTSK",4.50270482874912e-05,0.0126075735204975,"GO:0030198"
"10225","LOC643802","cluster_000536","#A4DB36FF","LOC643802","","Detection Of Chemical Stimulus Involved In Sensory Perception Of Smell ","2/139","OR13C8;OR10J5",0.0041314731025434,0.0276137062460641,"GO:0050911"
"10226","KRTAP24-1","cluster_000314","#20928CFF","KRTAP24-1","","Positive Regulation Of Skeletal Muscle Fiber Development ","1/5","MYF5",0.00499044069595166,0.0463231630643067,"GO:0048743"
"10227","KRTAP27-1","cluster_000488","#73D056FF","KRTAP27-1","","Detection Of Muscle Stretch ","1/6","CSRP3",0.00449206839321453,0.0776263925147401,"GO:0035995"
"10228","ZFP62","cluster_000346","#1F9E89FF","ZFP62","","Positive Regulation Of Transcription Elongation By RNA Polymerase II ","2/43","PWWP2A;MED7",0.000754357907218654,0.038889314767126,"GO:0032968"
"10229","LINC01128","cluster_000032","#481467FF","LINC01128","","DNA-templated Transcription Initiation ","3/59","TBP;ELOA;TFB1M",0.000176417288003101,0.0661564830011627,"GO:0006352"
"10230","TMPPE","cluster_000076","#472C7AFF","TMPPE","","V","2/12","DCAF1;LIG4",0.000151975440409444,0.0293312599990227,"D)J Recombination "
"10231","CTAGE9","cluster_000382","#25AC82FF","CTAGE9","","Positive Regulation Of MAP Kinase Activity ","3/91","TENM1;DIRAS2;VEGFA",7.07637745663732e-05,0.0177196324686803,"GO:0043406"
"10232","MMP25","cluster_000074","#472A7AFF","MMP25","","Endocytic Recycling ","2/64","DENND1C;EHD1",0.00441521461580014,0.130040849006554,"GO:0032456"
"10233","CBLN3","cluster_000474","#65CB5EFF","CBLN3","","Cellular Response To Type II Interferon ","2/66","IRF8;XCL1",0.00109535932350336,0.0364089158087724,"GO:0071346"
"10234","SFTPB","cluster_000459","#58C765FF","SFTPB","","Positive Regulation Of Neurogenesis ","3/75","NEURL1;MAP6;SLIT2",2.73843311776081e-05,0.00469048003238864,"GO:0050769"
"10235","RNF222","cluster_000017","#460B5DFF","RNF222","","Renal System Development ","2/58","SIX1;HAS2",0.00630292923678223,0.126620620910125,"GO:0072001"
"10236","PRR21","cluster_000028","#471164FF","PRR21","","Negative Regulation Of Heterochromatin Formation ","1/5","APOBEC1",0.00971291554485079,0.185756294098965,"GO:0031452"
"10237","ZMAT3","cluster_000208","#31688EFF","ZMAT3","","Regulation Of Intracellular Signal Transduction ","3/297","AKAP13;SGMS1;PLEKHG6",0.00460688072190842,0.11325565432839,"GO:1902531"
"10238","ZNF733P","cluster_000261","#287D8EFF","ZNF733P","","Intermediate Filament Organization ","2/68","KRT73;KRT72",0.00229414354492569,0.0625673018945459,"GO:0045109"
"10239","GMCL2","cluster_000359","#20A386FF","GMCL2","","Embryonic Hindlimb Morphogenesis ","1/5","TBX4",0.00474139160939957,0.0877349369877083,"GO:0035116"
"10240","MPP5","cluster_000005","#450357FF","MPP5","","tRNA Methylation ","2/36","WDR6;TRMT44",0.0082578203549346,0.308357648710365,"GO:0030488"
"10241","FNDC10","cluster_000496","#7BD151FF","FNDC10","","Positive Regulation Of Cilium Assembly ","2/22","ENTR1;KCTD17",0.000120229631930328,0.0181546744214796,"GO:0045724"
"10242","SFTPC","cluster_000249","#2A788EFF","SFTPC","","Plasma Membrane Bounded Cell Projection Organization ","3/132","ODF1;EPHA8;PRDM12",0.000394779572280116,0.034123794232304,"GO:0120036"
"10243","CBWD6","cluster_000005","#450357FF","CBWD6","","tRNA Methylation ","2/36","WDR6;TRMT44",0.0082578203549346,0.308357648710365,"GO:0030488"
"10244","CDH24","cluster_000062","#482475FF","CDH24","","Regulation Of Dosage Compensation By Inactivation Of X Chromosome ","1/12","KANSL1",0.0190369798873028,0.172380952982336,"GO:1900095"
"10245","C18orf63","cluster_000306","#218F8DFF","C18orf63","","L-alanine Transport ","1/7","SLC36A1",0.00697999589418079,0.125450024351184,"GO:0015808"
"10246","FAM25C","cluster_000205","#31678EFF","FAM25C","","Hydrogen Peroxide Catabolic Process ","3/20","HBM;HBB;HBA1",1.49510836057078e-06,0.000124093993927375,"GO:0042744"
"10247","RPS14P3","cluster_000427","#3FBC73FF","RPS14P3","","Cobalamin Metabolic Process ","1/7","MMACHC",0.00593566199512446,0.0584402765483135,"GO:0009235"
"10248","GLYCAM1","cluster_000029","#471264FF","GLYCAM1","","Chromosome Condensation ","2/32","H1-4;H1-2",0.0016818998191635,0.118162609003174,"GO:0030261"
"10249","GALNT17","cluster_000345","#1F9E89FF","GALNT17","","Positive Regulation Of Focal Adhesion Disassembly ","1/5","DUSP3",0.00474139160939957,0.0607625505211859,"GO:0120183"
"10250","SFTPD","cluster_000064","#482576FF","SFTPD","","Lens Fiber Cell Development ","2/7","WNT7B;PROX1",5.18203140976012e-05,0.0166861411394276,"GO:0070307"
"10251","KLHL25","cluster_000031","#471366FF","KLHL25","","Peptide Cross-Linking ","2/27","PI3;IVL",0.00113528335685322,0.153695394386243,"GO:0018149"
"10252","ARAP3","cluster_000052","#481F70FF","ARAP3","","Vasculogenesis ","4/33","RAMP2;EGFL7;NOTCH1;RASIP1",2.74966078972162e-07,0.000126209430248222,"GO:0001570"
"10253","PIRT","cluster_000435","#44BF70FF","PIRT","","Cellular Response To Alkaloid ","2/17","GSTM2;TRPV1",9.1789656494553e-05,0.0204690933982853,"GO:0071312"
"10254","WIPF3","cluster_000452","#52C569FF","WIPF3","","Chloride Transmembrane Transport ","2/48","SLC5A1;SLC12A7",0.000662444042055785,0.0507594097401718,"GO:1902476"
"10255","TMEM267","cluster_000416","#37B878FF","TMEM267","","Protein Transport ","3/313","GOLPH3;AP3B1;NAPG",0.00219370833940295,0.074697925437065,"GO:0015031"
"10256","MAPK8IP1P2","cluster_000062","#482475FF","MAPK8IP1P2","","Regulation Of Dosage Compensation By Inactivation Of X Chromosome ","1/12","KANSL1",0.0190369798873028,0.172380952982336,"GO:1900095"
"10257","TMEM168","cluster_000436","#45BF70FF","TMEM168","","RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile ","4/180","ZRSR2;RBM4;NCBP1;TRA2A",1.37798906217642e-05,0.00123267446750114,"GO:0000377"
"10258","SYCE3","cluster_000228","#2D718EFF","SYCE3","","Negative Regulation Of Lyase Activity ","2/13","MTRR;PHPT1",9.79138979337644e-05,0.0199744351784879,"GO:0051350"
"10259","MTMR14","cluster_000016","#460A5DFF","MTMR14","","Phosphatidylinositol Metabolic Process ","4/63","MTMR14;INPPL1;PI4KA;MTM1",1.10390406162587e-05,0.00362080532213284,"GO:0046488"
"10260","NR2F2-AS1","cluster_000054","#482071FF","NR2F2-AS1","","Negative Regulation Of Smooth Muscle Cell Apoptotic Process ","1/6","LRP6",0.0101579087405383,0.155517440878523,"GO:0034392"
"10261","KANSL1-AS1","cluster_000062","#482475FF","KANSL1-AS1","","Regulation Of Dosage Compensation By Inactivation Of X Chromosome ","1/12","KANSL1",0.0190369798873028,0.172380952982336,"GO:1900095"
"10262","SNCA-AS1","cluster_000121","#414187FF","SNCA-AS1","","Monoterpenoid Metabolic Process ","1/5","CYP2C19",0.00673238988859165,0.0870679395882329,"GO:0016098"
"10263","POLR1E","cluster_000040","#48186AFF","POLR1E","","Histone Lysine Demethylation ","2/7","UTY;KDM6A",6.21324902344407e-05,0.0127371604980603,"GO:0070076"
"10264","SUDS3","cluster_000358","#1FA287FF","SUDS3","","Chromatin Remodeling ","3/228","CTCF;SUDS3;BRD7",0.00123796164376147,0.0879100153194036,"GO:0006338"
"10265","TTC31","cluster_000155","#3B528BFF","TTC31","","Protein Localization To Membrane Raft ","1/5","FLOT2",0.00648368936979889,0.111102740747089,"GO:1903044"
"10266","CIAO3","cluster_000525","#99D83EFF","CIAO3","","Intracellular Oxygen Homeostasis ","1/5","CIAO3",0.00349539889312047,0.082963722309824,"GO:0032364"
"10267","SGCB","cluster_000102","#443983FF","SGCB","","Ubiquitin-Dependent ERAD Pathway ","3/73","JKAMP;MARCHF6;TMUB2",0.000159223739066674,0.0320582950426274,"GO:0030433"
